Province,Title,Rating,Price,Address,Phone,Link,Service,Image
Lào Cai,Dân Tộc Quán Lào Cai/ 001 tráng a pao,4,,"001 Tráng A Pao, Kim Tân, Lào Cai, 31000, Vietnam",+84 354 444 686,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNqtYFgTai4XOM376e_gvM-gggFZOhtofF4GP2B=w122-h92-k-no
Lào Cai,thắng cố Quành lào cai,3.9,,"150 Nguyễn Huệ, Phố Mới, Lào Cai, Vietnam",+84 328 246 666,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMLVEGgOVt6Hxjqi7ldqDRe-1672bHbe1za-Mk=w122-h92-k-no
Lào Cai,"Nhà hàng Quyến Trọc (Cơm quê, cá đồng, cá sông)",4.6,,"265 Hồng Hà, Cốc Lếu, Lào Cai, Vietnam",+86 973 950913,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMo5FXyOH_YOlCSaXd65w_CWK1JNXC-u_Hz0keM=w163-h92-k-no
Lào Cai,Tuan Anh horse hot pot,4.1,,"333 Hồng Hà, Cốc Lếu, Lào Cai, Vietnam",+84 974 095 955,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPVbciTo6CVAGFlVl_OFGxMZrsrkC0cL_selMTk=w122-h92-k-no
Lào Cai,Cơm Sườn Cô Cám,4.3,"₫1–100,000","140 Phó Soi Tiến, Cốc Lếu, Lào Cai, Vietnam",+84 828 845 123,https://www.facebook.com/ComsuonCoCam/,[None],https://lh5.googleusercontent.com/p/AF1QipNkOObM9zvkjU5XLTAs2cVV8aW4LUWiuOAg-Sn4=w122-h92-k-no
Lào Cai,Nhà Hàng Nhật Bản Hoa Cúc Vàng,4.2,,"136 An Dương Vương, Cốc Lếu, Lào Cai, Vietnam",+84 869 233 833,http://bbqkiku.com/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNGrLxmEszYEl4CAcW0yzGBD7GMutHL5jJ8NX8P=w122-h92-k-no
Lào Cai,Nhà hàng Hồng Long Lào Cai,4.2,,"128 An Dương Vương, Cốc Lếu, Lào Cai, 31111, Vietnam",+84 989 249 589,https://www.facebook.com/nhahanghonglong24,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMzNDdqN_JCX6uTxhlHSDgQn6G2dBBp3bGL_PsF=w163-h92-k-no
Lào Cai,THẮNG CỐ TRỌNG QUÝ,4,,"122 Phó Soi Tiến, Cốc Lếu, Lào Cai, Vietnam",+84 989 177 568,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP3zrljYrQDu7u7q0zMJMYLJZs0FmWrclLHA8h9=w80-h106-k-no
Lào Cai,Thắng Cố Thoàng,3.8,"₫1–100,000","1 Triệu Quang Phục, Phố Mới, Lào Cai, Vietnam",+84 977 375 218,,"[['Delivery', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM23NugeuptefusM92UkbGOSpIkaqCGB7VAvMKv=w122-h92-k-no
Long An,Quán Bình Minh,4.1,,"58 Nguyễn Trung Trực, Phường 2, Tân An, Long An, Vietnam",+84 946 330 816,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMaUMazTwME7mfl8cwkMNTO16739HWsU0F5osuO=w163-h92-k-no
Long An,Nha Trang Quán,4.2,,"180 Đ. Số 5, khu dân cư mới, Tân An, Long An, Vietnam",+84 272 3828 899,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP94LxM0d2Q-oDuYpAGvdtgXQw-SX1m2wnq1JIS=w99-h92-k-no
Long An,Cua Cốm,4.2,,"22 Đ. Phân Khu Nam, Phường 2, Tân An, Long An, Vietnam",+84 889 999 929,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNTfNiT1lQuP5BaB1tWWDCaMK5wVjDpzD4rBpQ0=w160-h92-k-no
Long An,Bánh tráng trộn Phượng (Cầu Đúc),4.5,"₫1–100,000","71b Hai Bà Trưng, Phường 1, Tân An, Long An, Vietnam",+84 978 676 684,https://www.facebook.com/share/WMaw1y3uG5ULBJ4C/?mibextid=LQQJ4d,"[['Delivery', 'Drive-through', 'Takeout']]",https://lh5.googleusercontent.com/p/AF1QipNugTpKp-W1PDXlynnE3n5idz7XE3ah8I4g1POg=w163-h92-k-no
Long An,Ẩm thực Vườn Phố,3.7,,"4 Nguyễn Cửu Vân, Phường 4, Tân An, Long An, Vietnam",+84 272 3525 539,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMFz10Uh7NjidEAdgJYzOGAxuHGe-iG0rQgUxbN=w163-h92-k-no
Long An,Quán Bà Hai,3.9,"₫1–100,000","23 đường 182, Phường 3, Tân An, Long An, Vietnam",+84 941 213 571,,[None],https://lh5.googleusercontent.com/p/AF1QipNqWM1FzmvDqlUDVFhwjAL7xCRgFDSsQW4ANE1-=w80-h106-k-no
Long An,Bún Xiêm lo Mộc Hoá,4.7,"₫1–100,000","175 QL62, Phường 2, Tân An, Long An, Vietnam",+84 937 369 676,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOqOyGRP5OUrK1QLSI_NVWMyffrwDdm_XNPrbVc=w194-h92-k-no
Long An,Lẩu dê Ngoại Ô,4.2,$$,"G9MX+VF2, Phường 4, Tân An, Long An, Vietnam",+84 272 3821 167,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM3OScUHOctxkuZz3lbKqMCeqn1Pa0nbNFtiU7a=w189-h92-k-no
Long An,Bờ sông Sen,4.2,,"H97V+4WJ, Phường 6, Tân An, Long An, Vietnam",+84 272 3836 366,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOrJhLdx_5AwfsKXncmtZmXGWFj6fD1TgJP1_eR=w80-h106-k-no
Long An,Làng nướng Tây Bắc,3.9,"₫1–100,000","34 Đường số 13, Phường 2, Tân An, Long An, Vietnam",+84 961 101 185,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPrPYw6la3KxIHYhi392zbNRECV_OYusQCdj3Ah=w122-h92-k-no
Long An,HÀ NỘI QUÁN - ĐẶC SẢN HÀ NỘI,,,"124 Nguyễn Cửu Vân, Phường 4, Tân An, Long An, Vietnam",+84 327 873 679,,[None],https://lh5.googleusercontent.com/p/AF1QipPrPYw6la3KxIHYhi392zbNRECV_OYusQCdj3Ah=w122-h92-k-no
Long An,Phở Bắc,3.9,"₫1–100,000","432 QL1, Phường 4, Tân An, Long An, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMKjc1CJurBNMUAz2Pvwt-lepROudXQjKGNej3S=w122-h92-k-no
Long An,Phố Xiên Que,4.1,"₫1–200,000","GCW2+38V, Đ. Hùng Vương, Phường 2, Tân An, Long An, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPgd9mMSGqSIKeLKrklus0Hby9oY3u-85PN_u7I=w122-h92-k-no
Long An,Chín tư Dalat,4.6,,"25 Đ.Chính Liên Khu Vực, Phường 6, Tân An, Long An, Vietnam",+84 399 097 191,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOcpdI3Uy7l3NucItN-OAQSJ5lpDPnzfUVzNlXN=w80-h106-k-no
Long An,Nhà Hàng Hương Quê,4,,"346 QL1A, Phường 5, Tân An, Long An, Vietnam",+84 272 3826 659,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNNJuvLt6SzIs3728jw-nPIflSNUZYoTGKvx6hk=w163-h92-k-no
Long An,Hải Sản Hoàng TP Tân An,4.2,,"26 Đ.Chính Liên Khu Vực, Khu dân cư, Tân An, Long An 82000, Vietnam",+84 817 876 878,http://haisanhoang.vn/,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOZqygNtdVjY6KuDNoBMHPW7umGgO0t-eVHU6ZY=w137-h92-k-no
Long An,Quán ăn,5,,"63c Trần Phong Sắc, Phường 4, Tân An, Long An, Vietnam",+84 971 823 609,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOlr69NCxq7ftAjqti-6JpKtzvOiiTkldIdToPt=w163-h92-k-no
Long An,Bún cá Nha Trang - Tân An,4.4,"₫1–100,000","17A Trần Phong Sắc, Phường 4, Tân An, Long An, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOOWthuyVl2sK4rC5nXCIsPZjrC9FsDg7ML_sH_=w80-h142-k-no
Long An,Nhà hàng Thủy Tạ,4.1,$$,"51 Đ. Nguyễn Văn Tạo, Phường 4, Tân An, Long An, Vietnam",+84 913 958 139,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOEWQOTAkR9H0JwxWIdffG4mXwopqCO0TI3SJTG=w194-h92-k-no
Long An,Quán Ốc 14,4,,"14 Trần Phong Sắc, Phường 4, Tân An, Long An, Vietnam",+84 918 077 447,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOZAE_rxsTrLbBOaIKrS0Mu-sUGlte3Tb2aQqic=w80-h106-k-no
Nam Định,Quán Cô Ngọc,4.1,"₫1–100,000","10 Nguyễn Hiền, Trần Đăng Ninh, Nam Định, 420000, Vietnam",+84 888 685 966,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPGWXwfmlnsRkiZEAipymOoUj2w7VaAhYuBjVnw=w86-h92-k-no
Nam Định,MM Food Nam Định,4.4,,"107 Hàng Đồng, Bà Triệu, Nam Định, Vietnam",+84 981 593 429,https://m.facebook.com/mmfoodnamdinh/,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO4We0kA0OlThRM7GXTgFrnEcxfl961J1PBuiXt=w122-h92-k-no
Nam Định,Ha Bo pate bread,4.5,"₫1–100,000","3 Hàng Thao, Trần Hưng Đạo, Nam Định, Vietnam",+84 832 020 987,https://www.facebook.com/ha.ngoc.3386585?mibextid=LQQJ4d,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMD0blrTLtZ5TA_w8g-qxTKkA1oc7gA8JQYGAHP=w163-h92-k-no
Nam Định,Dê núi Linh Lan,3.9,$$,"4 đường đông a, khu đô thị hoà vượng, Nam Định, 420000, Vietnam",+84 986 663 512,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNNYwhNu7NFavEbNwJ81Orzvr-az-AovvsOcyAa=w163-h92-k-no
Nam Định,SÂU NƯỚNG 2 (BUFFET NƯỚNG THỊT TƯƠI),4.1,,"30 Võ Nguyên Giáp, Đầu đường, Nam Định, 420000, Vietnam",+84 986 123 141,https://m.facebook.com/SauNuongQuan/,[['Dine-in']],https://lh5.googleusercontent.com/p/AF1QipNThwsAS7DNmQTuW20BUxjgl7vdtUL8jusbYxsu=w163-h92-k-no
Nam Định,Panda Chan,4.1,,"133 Trần Quang Khải, Năng Tĩnh, Nam Định, Vietnam",+84 848 999 123,https://www.facebook.com/pandachanvn,[None],https://lh5.googleusercontent.com/p/AF1QipNHva4hlYlhV3Nl4FsJFn1tTsnsS5avHBrQJLjz=w163-h92-k-no
Nam Định,phở Đồng Nguyên,3.8,"₫1–100,000","45 Trần Nhật Duật, Vị Xuyên, Nam Định, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPf2EeXIbUWbQWSO5ePDxNjIxQvLt1ielL0uALD=w92-h92-k-no
Nam Định,Bánh đa cá rô số 9 Hàng Đồng,4.3,"₫1–100,000","9 Hàng Đồng, Quang Trung, Nam Định, Vietnam",+84 912 892 139,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPnOwSFMBUneT8xYRRuOKq8CgApF8yLoLOnYDtj=w80-h106-k-no
Nam Định,Chè Ngọc Thạch Quán,4.6,"₫1–100,000","86 Nguyễn Văn Trỗi, Năng Tĩnh, Nam Định, Vietnam",+84 968 614 164,,[None],https://lh5.googleusercontent.com/p/AF1QipPN6Y944B3GHbmNj6gEqxuEj5hfx4QN3f3hHgWa=w80-h93-k-no
Nam Định,Quán vịt số 1 - Đặc sản Vân Đình,5,,"Lô CL 12, Khu đô thị Dệt, Nam Định, Vietnam",+84 979 968 609,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO4o9MhbhjfMsrFPcSHvhF6vk3_qRDQTR2kwjyw=w122-h92-k-no
Nam Định,Ăn Vặt Đường Nguyễn Du,4.1,"₫1–100,000","98 Nguyễn Du, Nam Định, Vietnam",,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNlWMQvzohpwymS2Tbly15hPgG98WBXbQLHwrxA=w122-h92-k-no
Nam Định,Bánh Cuốn Độ Ngần,4,"₫1–100,000","Quang Trung/đường Quang Trung, Nam Định, Vietnam",+84 228 3865 737,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMzEK8RMl4f_oCjpvwCDdQOpKMBeP4Cgf4fsQ-C=w122-h92-k-no
Nam Định,Thành Nam Quán,4.1,,"475 Đ. Giải Phóng, Trường Thi, Nam Định, Vietnam",+84 914 776 999,https://www.facebook.com/Th%C3%A0nh-Nam-Qu%C3%A1n-2005853759674872/,[None],https://lh5.googleusercontent.com/p/AF1QipOzYIfdA3Rl-yDeQvkEbz0lPpP5ZKXlXjER4kwe=w122-h92-k-no
Nam Định,Nhà Hàng Phở 10 Lý Quốc Sư,4,"₫1–100,000","6 Phố Bến Ngự, Phan Đình Phùng, Nam Định, Vietnam",+84 948 385 303,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOg1eCe0R3hLQWGAl3bTMPt3tJq6sAeHgNNf6cI=w122-h92-k-no
Nam Định,NHÀ HÀNG TRÂU NGON THÀNH NAM,3.9,,"389 Võ Nguyên Giáp, Thống Nhất, Nam Định, Vietnam",+84 917 871 818,https://www.facebook.com/Nh%C3%A0-H%C3%A0ng-Tr%C3%A2u-Ngon-Th%C3%A0nh-Nam-236615247197628/,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPi787veo6g17gMkBH_UYLxCSob_lGic7gQL7hd=w199-h92-k-no
Nam Định,Nhà hàng Ẩm Thực Đại Lâm,4,,"C5R2+CM4, ĐL Thiên Trường, Lộc Hoà, Nam Định, 420000, Vietnam",+84 981 782 768,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOFXDW4mW1Esva3Fk2E5iuVTZlTE77jZzQee0-4=w92-h92-k-no
Nam Định,Nhà hàng Nam Định,4.5,,"576 Vũ Hữu Lợi, Nam Vân, Nam Định, 07000, Vietnam",+84 927 415 555,https://www.facebook.com/Langquevietxua,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO7kxt0UAimLBoMKWuYoCFybeHYcVpfTwqwpBCg=w163-h92-k-no
Nam Định,Nhà hàng sinh thái Lưu Gia Trang,4.3,"₫1–100,000","45 Trần Nhân Tông, Năng Tĩnh, Nam Định, 420000, Vietnam",+84 833 061 626,,[None],https://lh5.googleusercontent.com/p/AF1QipMG6__3gT5tfrsXgS3rG40PJUfbwX64pLjRXCau=w122-h92-k-no
Nam Định,Pate Bảy Ngân Chân Cầu Đò Quan,4.7,"₫1–100,000","5 Hàng Thao, Trần Hưng Đạo, Nam Định, 420000, Vietnam",+84 888 669 090,https://www.facebook.com/BanhMiBayNgan?mibextid=LQQJ4d,[None],https://lh5.googleusercontent.com/p/AF1QipM7q97Yac2oELZJ8M9-G1ncOy7LKSFiquvxfwRh=w89-h92-k-no
Nam Định,Nhà hàng Phương Nguyên Cá Sông,4,$$,"280 Đường Đặng Xuân Bảng, Nam Vân, Nam Định, Vietnam",+84 903 415 457,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO-7FzC_EVrF2stC07pYgR_42iGccYPCjLaJKdT=w80-h142-k-no
Nghệ An,Nhà hàng Ẩm Thực Việt,4,,"99 Kim Đồng, Hưng Bình, Vinh, Nghệ An, Vietnam",+84 238 3529 899,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_v1WRc9JW9v6WTF4zdJK0g2wIa9HZlel-IZj_mAa84TpCxoVopJDtUvWtwNndGiG5awVRQJBV_-YtNiTjv8poa4kTXzeYbPY6EWbu4WD-xDbtIDypiLpTUVdOUS6o-qflsvqhT=w138-h92-k-no
Nghệ An,HỒNG SƠN (đặc sản lươn xứ Nghệ),4.1,"₫1–100,000","154 Mai Hắc Đế, Hà Huy Tập, Vinh, Nghệ An, Vietnam",+84 987 967 050,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB9resWHFlv1QCvCguOCZ4GLMS3WFERY-a-UKZxzPTYrVMbEkuhQnP9gbQ1yj4FcUCHykXmiwIxEg2UnMAqTtIv1U34gKeuB0bwWpCN-96gOSpn4Y6uKCEjJ0yK6ftB9RwoFQRI_=w163-h92-k-no
Nghệ An,ăn sáng CƯỜNG THỦY,4.3,$,"Nguyễn Huy Tự, khối 13, Vinh, Nghệ An, Vietnam",+84 915 053 983,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Rg7JgNwuP66FoYo2dQOQmZGS6zqdJPHgmbuxEuzTKhSl-Vu4IhSm6iLN4IH6Uu0HU29niyC3GP3WGIQSSkgkOrO3mx6xKaAc6z51Nt1MznurDsDBXKTp3WUruL6VWSARjl9cN9w=w89-h92-k-no
Nghệ An,Mr Tran Claypot Rice,4.3,,"54 Hermann Gmeiner, Hưng Phúc, Vinh, Nghệ An, Vietnam",+84 939 837 666,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPBU2U3l5foY41GX3Cgo6eBC655T7yMnqxcJLOv=w138-h92-k-no
Nghệ An,Quán Ăn Tuấn Mai,4.1,"₫1–100,000","156 Trần Phú, Lê Mao, Vinh, Nghệ An 43113, Vietnam",+84 888 371 993,,"[['No-contact delivery', 'Delivery', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM9nbPdzxFpddfx35KrMhXox7BLhVOy1Sb7umqS=w92-h92-k-no
Nghệ An,Dê Hải Quân - Đặc Sản Dê Hương Sơn,5,,"15 Đ. Vương Thúc Mậu, Trường Thi, Vinh, Nghệ An, Vietnam",+84 973 413 818,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB9AdC_xP6QuY9sRegLXq80myoJMExl5oDn_jEqZykOn2BITggbCwF0VeqQSMK8Adb51KSrWdELMlKShYdLnFzeb0wwt6kvZll2HIB0jDHyfcX6nLIrHrYD4Miq605Lg3n9FqHe2=w163-h92-k-no
Nghệ An,Nhà Hàng Đặc Sản Lươn Xứ Nghệ,,,"Đường Trường Chinh, Lê Lợi, Vinh, Nghệ An, Vietnam",+84 869 997 797,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPz7yq8Clv1uEzAfwvXyf1KqVB9h4vDgmIgP2bd=w80-h106-k-no
Nghệ An,ĐẶC SẢN MIỀN TÂY XỨ NGHỆ,5,,"5a Nguyễn Trãi, Hà Huy Tập, Vinh, Nghệ An, Vietnam",+84 238 3929 696,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Uhs3Qp4i_oLpIpdeZzvafI47-pEIIDFCfGuv3x67kk-wYgvEMN81F9yADc3FpGco2GjMFDOO1tVm-ulJgq_YKQcLFSodaI1-Taf6EF1jfpE79SGYVrxQRad6SvLL3zNtjB83-FA=w122-h92-k-no
Nghệ An,LƯƠN TV- Quán Lươn Ngon Số 1 Xứ Nghệ,4.8,"₫1–100,000","19 Lý Thường Kiệt, Lê Lợi, Vinh, Nghệ An, Vietnam",+84 343 812 286,http://luontv.com/,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB80XHx3M-U4td5XLoncHMTrdlICNsnt9dm3APH2jJxMnNwSZRUZn7NGQu6qnq2aMK9718EcttVaO-W8SrqRROTiOC15HPKVKi_pKeDYhlTeozalwXN7LTW_P33FtBFtnjXATPU=w80-h106-k-no
Nghệ An,Moon - Fast Food Tasty,4.1,,"155 Nguyễn Văn Cừ, Hưng Bình, Vinh, Nghệ An, Vietnam",+84 238 3885 979,https://www.facebook.com/moonfoodandtea,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_JbkP1YsS38tfL7fEffGLgLdJoh3Li4XeiE7xJUOd9fQaD34u94sLr6ziV67kDKNbdRgGr6-rGStLB8ypFACho61-jSRHEw2SmSH9GV34rmmEuJ1Wq00pEWrHdP5dDzVBt6ErW=w80-h106-k-no
Nghệ An,"Quán Cháo, Súp Lươn Cô Hạnh",4,"₫1–100,000","01 Văn Đức Giai, Hưng Bình, Vinh, Nghệ An, Vietnam",,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-jlRtpxvIYm_zgxSB9-QQqOdzV2wdTFDE90W8WS50RSbd8cSINdzMAFwq1dCrOJLJk4JjBa0DWeODMpR5xNZNANxVHjXvt2aiLfWL5GtY0FEYk2nAZnBNecDDd3r5wdev8AExMIA=w163-h92-k-no
Nghệ An,NHÀ HÀNG HẢI SẢN CUA ĐỎ,4.1,,"Số 21, Đại lộ, V.I. Lê Nin, Hà Huy Tập, Vinh, Nghệ An, Vietnam",+84 966 959 161,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNEu1aLVCR-owQxnQUxAxK5p9fEBdPhcfejeQpo=w139-h92-k-no
Nghệ An,Quán Bà Lan - Đường bờ kênh,4.4,,"23 Đường Phan Cảnh Quang, Hà Huy Tập, Vinh, Nghệ An, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB9nHd9YpBZK6It7st0W023-YL9qt-2lzgIo93FxKcBRrIinB0hLNRuDnjwtZtGmeqKIgo8aSHfji-VX9nGbS4pYDiT3xgUomJvmGpvSLVdGHv_6x7-TTbLk6r6NUMdCWNv4oplo6g=w122-h92-k-no
Nghệ An,Quán đặc sản Miền Tây Nghệ An,,,"Số 1 Văn Đức Giai, Hưng Bình, Vinh, Nghệ An, Vietnam",+84 934 451 879,,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8eEOS9OAsmV2tYRSfqsPMYfT_GQGLiBhlHlOrSxQgU7uZJbkKzI5JzA8-GSnsZKkVToLiayD2SCfPjiHuNQNuRazhL9-2GDhmA_v9KhF1zHQqzB6AOaSNz3-6D1ZHuNfP3le2Nbw=w163-h92-k-no
Nghệ An,Miến Lươn,4.1,"₫1–100,000","87 Mai Hắc Đế, Quán Bàu, tp. Vinh Quán Bàu tp. Vinh Nghệ An, Vietnam",+84 238 3851 582,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-no_1z_GeKJF4u-GNx_YflVLqkSo-WJJ2T-lL5dTC_zY925zpidMLiT5ldfmqsYqPXP5OBrLJcxNZF4GwEbyHnlI9b7EAQvNU5MHckCoNX07mZEiiVycr1Rbl9Bk924l_RiSqf=w122-h92-k-no
Nghệ An,Nhà hàng DÊ phố núi. Đặc sản dê hương sơn. Tp vinh,4.6,,"49 Đ. Nguyễn Trung Ngạn, Trường Thi, Vinh, Nghệ An, Vietnam",+84 975 336 888,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP_mhYe7nEmaGDnQCr97YqU6_QXE9V-XCl2rlMJ=w163-h92-k-no
Nghệ An,Nhà hàng huynh đệ,3.7,,"Hermann Gmeiner, Hưng Phúc, Vinh, Nghệ An, Vietnam",+84 915 238 222,http://nhahanghuynhde.net1.vn/?act=lh&id=46,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-pnsGvRwqjgfK53_0DW6qxcDpjX6wbrPnxW4OaGKjJaxHXxRd7WmKSPctIfqLIlxe8hvNRed_6CatA183BhShvzzuWqZmA3Tq6HQufVwfNkIONXq4bOcd5SFb5uhz-e81BUzts=w150-h92-k-no
Nghệ An,Yellow Lotus Restaurant,4.1,,"39A Đ. Lê Hồng Phong, Hưng Bình, Vinh, Nghệ An, Vietnam",+84 238 3593 939,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-KQrw1kIb10HLh4SHKGr1cdpZd87OzJuWX16zlS-CyuDnPvsJK28qMi3SRkrJ534kglILwoJxT4mjJ-dKxItsykNWPLjV7iOVWkDw7hRYuTIKtXGkwgo0OZwV9RApAZHIK5QA=w122-h92-k-no
Nghệ An,Đặc Sản Dê Hương Sơn,5,,"MMPP+HGC, Phùng Chí Kiên, Hưng Phúc, Vinh, Nghệ An, Vietnam",,,[['Delivery']],https://lh3.googleusercontent.com/gps-cs-s/AB5caB-KQrw1kIb10HLh4SHKGr1cdpZd87OzJuWX16zlS-CyuDnPvsJK28qMi3SRkrJ534kglILwoJxT4mjJ-dKxItsykNWPLjV7iOVWkDw7hRYuTIKtXGkwgo0OZwV9RApAZHIK5QA=w122-h92-k-no
