Province,Title,Rating,Price,Address,Phone,Link,Service,Image,
Kon Tum,G?i lá Út C?ng,3.9,,"45 Tr?n Cao Vân, Th?ng Nh?t, Kon Tum, Vietnam",+84 260 3912 432,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPvF-b_owpvslMq24Zwb5BsCuOmIn5k8d_YX7N5=w122-h92-k-no,
Kon Tum,L?u Sâm Kontum - ??c s?n Tây Nguyên,4.5,,"555 Nguy?n Hu?, Th?ng Nh?t, Kon Tum, 60000, Vietnam",+84 904 503 479,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOAKBBxvJjZBIF_K_JObJczfoWu38XIqcuPdBE=w163-h92-k-no,
Kon Tum,Nhà Hàng H?i S?n Chum,3.9,,"27 Thi Sách, Th?ng L?i, Kon Tum, Vietnam",+84 963 447 049,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM6Raw9xJ73wi4U-JX_J8XEkxq14KW3eZMhg4oh=w80-h106-k-no,
Kon Tum,Bún ??u Ô Zeee Ngon,4,,"277 Tr?n Nhân Tông, Quang Trung, Kon Tum, Vietnam",+84 974 569 222,https://www.facebook.com/gio.buon.98?mibextid=LQQJ4d,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOGtnjuPjmdTofNJ6VMzHDtAPaBdcgOI_JWkDG9=w163-h92-k-no,
Kon Tum,G?i lá s?c s?ng m?i,5,,"32 Tr?n Cao Vân, Th?ng Nh?t, Kon Tum, Vietnam",+84 362 592 515,https://www.facebook.com/goilasucsongmoi/,[None],https://lh5.googleusercontent.com/p/AF1QipNozAhh8P2g8X9ofjx_AlEjfNXjtRGr8v-sKuan=w173-h92-k-no,
Kon Tum,Chè nhà On,4.2,"?1–100,000","103 ?oàn Th? ?i?m, Ph??ng Quy?t Th?ng, Kon Tum, Vietnam",+84 963 460 437,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN0O_n48mwVgLZiPWYQQqzOQEQBWepZn3FByFAP=w122-h92-k-no,
Kon Tum,Bánh canh cá lóc AKAY 7,4.2,"?1–100,000","327 Tr?n Khánh D?, Duy Tân, Kon Tum, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNWT_GGs-eNXlLHeT8TjsT_wX5uoES-JXEyqbHa=w122-h92-k-no,
Kon Tum,Quán ?n Sáng ngon - quán cô H??ng,4.2,,"660 ?. Duy Tân, Duy Tân, Kon Tum, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNqQdeqbpzqHYTVfWlg4fjN4q2SN3W2G8ZotjdQ=w163-h92-k-no,
Kon Tum,MÁY DÁN C?NH__MÁY C?A BÀN TR??T,4.2,,"6 Phan B?i Châu, Ph??ng Quy?t Th?ng, Kon Tum, Vietnam",+84 935 575 752,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOpgeJtaDpFUkxSllp1hX6xx3F6UftRRiS4iC8W=w122-h92-k-no,
Kon Tum,??c s?n Kon Tum ? g?n ?ây,5,,"Nhà th? g?, 95 Nguy?n V?n Tr?i, Th?ng Nh?t, Kon Tum, Vietnam",+84 985 457 999,,"[['No-contact delivery', 'Delivery', 'In-store pickup', 'In-store shopping', 'Same-day delivery']]",https://lh5.googleusercontent.com/p/AF1QipPs6YY7XuRvWxbGm2N2eiiFGLPJvrR9XZX5kJ0_=w80-h106-k-no,
Kon Tum,C?m Niêu Cá B?ng Kon Tum,4,,"863 Phan ?ình Phùng, Quang Trung, Kon Tum, 58000, Vietnam",+84 977 355 182,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM7vBmiKINZiSF8m9TfyZCqficjJrS_Brb2r_R7=w80-h106-k-no,
Kon Tum,Nhà Hàng Bbq ?? Nh?t Quán,4,,"87 ?ào Duy T?, ??k Blà, Kon Tum, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNLV5qKrkrdcIjK4lDHPQ0TcNkho8dStf-PqcVk=w122-h92-k-no,
Kon Tum,G?i lá Y?n Vy Kon Tum,4.7,,"43 Tr?n Cao Vân, Th?ng Nh?t, Kon Tum, Vietnam",+84 363 321 218,https://www.goilakontum.com/trang-ch%E1%BB%A7,[None],https://lh5.googleusercontent.com/p/AF1QipOAV3x4WOHLv2eZF1RpmxB_BeDmgs2qp9uxYJo=w122-h92-k-no,
Kon Tum,PH? KHÔ KON TUM (QUÁN 99),4.2,"?1–100,000","591 Nguy?n Hu?, Ph??ng Quy?t Th?ng, Kon Tum, 580000, Vietnam",+84 905 049 205,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipORJQENLKkDSunZ2JaSkNo8NN5pvTdraHS9Ayny=w122-h92-k-no,
Kon Tum,Nhà Hàng Th?y T?,4,,"167 H? Tùng M?u, Th?ng L?i, Kon Tum, Vietnam",+84 914 222 887,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNtGDsTC8uK0WwuvU-5ubo1rlDQ-AV9VvkRAnib=w122-h92-k-no,
Kon Tum,Ti?m C?m Nhà,4.6,"?1–100,000","49c Lý T? Tr?ng, Th?ng Nh?t, Kon Tum, Vietnam",+84 378 961 638,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNqqjlt2aX5UGdPK6C6OT0bnq58dNIBGd-iXlE5=w135-h92-k-no,
Kon Tum,Quán ??ng Quê 3,4.3,,"192 Bà Tri?u, Th?ng L?i, Kon Tum, Vietnam",+84 905 859 667,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOhWRA56w8FsedIYm-n-WqIIEmMy_D4dZ71rcp1=w122-h92-k-no,
Kon Tum,"Bánh Canh , Xôi ?êm Kon Tum",4.3,"?1–100,000","37/3 Tr?n Quang Kh?i, Ph??ng Quy?t Th?ng, Kon Tum, Vietnam",+84 971 314 887,https://www.foody.vn/kon-tum/banh-canh-xoi-dem-tran-quang-khai,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPIQhgBF4DowaSu238y2gzn-Uo8pgiPE_c0DQJL=w92-h92-k-no,
Kon Tum,Quán M? 2,4.1,"?1–100,000","516 Nguy?n Hu?, Th?ng Nh?t, Kon Tum, Vietnam",+84 974 765 997,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPbXOxbC3xwS3N3u6LaMNjtM3Rfakqpfr5Vadk=w122-h92-k-no,
Kon Tum,Paradise Restaurant,3.9,,"56 Phan Chu Trinh, Th?ng L?i, Kon Tum, Vietnam",+84 907 700 076,,"[['Outdoor seating', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPz9M1CsAASHqrbV4mWinqS6SkeJwBE8EXIUbTg=w122-h92-k-no,
Lai Châu,??c s?n Lai Châu,5,,"Tr?n Phú, Tân Phong, Lai Châu, 300000, Vietnam",+84 848 008 999,,"[['Delivery', 'In-store pickup', 'Same-day delivery']]",,
Lai Châu,Nhà hàng Lai Châu,4.3,,"?oàn K?t, Lai Châu, Vietnam",+84 978 108 176,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOvx9fQ6ThbU0n_OwVe6XfVBQj5keKNrxdftVaj=w122-h92-k-no,
Lai Châu,Nhà Hàng Ph??ng ?ông,4.2,,"342 ???ng Tr?n H?ng ??o, Quy?t Th?ng, Lai Châu, Vietnam",+84 213 3877 034,,"[['Delivery', 'Takeout', 'Dine-in']]",,
Lai Châu,Nhà hàng Trâu b?n Lai Châu,3.9,,"9FMC+X2R, Hoàng Di?u, Tân Phong, Lai Châu, Vietnam",+84 972 518 552,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO9nzccD_u-3F45mTpuMcQL6SMlVel-Os7Nbizi=w122-h92-k-no,
Lai Châu,La Co Restaurant,4.6,,"9FV7+P6H, Tr?n Phú, ?oàn K?t, Lai Châu, Vietnam",+84 971 810 666,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOnwwau-yx9x5VRQ9skt9cpxv25qFz6XRU4bebS=w122-h92-k-no,
Lai Châu,Nhà Hàng Tây B?c C?c,4,$$,"7 Nguy?n Vi?t Xuân, Tân Phong, Lai Châu, Vietnam",+84 944 588 666,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPMilxoq5vndhDnAwCVk60hjx7223XRs6TXhlQt=w163-h92-k-no,
Lai Châu,Nhà hàng Giang Linh món ?n dân t?c,4.3,,"036 D3, ?oàn K?t, Lai Châu, Vietnam",,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOqJ252Z5hYYsQH3Tqy5qMBZMbNYcXkq_hn-Ft1=w122-h92-k-no,
Lai Châu,H?i S?n Kiên Thúy,4.5,,"1 ?i?n Biên Ph?, ?oàn K?t, Lai Châu, 390000, Vietnam",+84 392 738 666,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN0iVfdyIQC86A1Ozj5ummAoSZ-yiR6mFRI3vfy=w80-h106-k-no,
Lai Châu,Lai Huy?n- ?? ?n chín,5,,"1 Hoàng V?n Thái, Tân Phong, Lai Châu, Vietnam",+84 845 160 789,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP-pw118C_H-9GKM2BWQAu2VyF45jtUdbsaMg4=w80-h106-k-no,
Lai Châu,Quán Th?ng C? nhà sàn L?i Châu,4.2,,"063 Nguy?n Chí Thanh, Tân Phong, Lai Châu, Vietnam",+84 986 674 680,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMyoTgjg9hRMjMuBsRFDas1LRpTSH7ZGP7LdLsv=w163-h92-k-no,
Lai Châu,Quán Hòa Ánh - ??c S?n Gà Ch?i ?? Món,4.3,,"73 Tr?n Phú, Tân Phong, Lai Châu, Vietnam",+84 989 015 425,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOgsb5nfKlWiCZd4IY3kFsptg2cnsJX9du6ROEV=w122-h92-k-no,
Lai Châu,Pub 25 - pork specialty,4,,"S? 062 ???ng 30/4, Tân Phong, Lai Châu, Vietnam",+84 902 124 383,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOXT3uoB5M_pxDyH1CywJa35jaxJ-MBhJ0UL3HR=w163-h92-k-no,
Lai Châu,Nhà hàng Huy Râu,4.5,,"T, 181, ???ng Nguy?n H?u Th?, Ph??ng ?ông Phong, Lai Châu, Vietnam",+84 986 916 356,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOcznxkkoUEiVN4aohQbiKEu-dI-VFBQ-idTHI3=w204-h92-k-no,
Lai Châu,Nhà hàng dân t?c Thái S?n La,4.9,,"139 ???ng 19/8, ?oàn K?t, Lai Châu, Vietnam",+84 383 983 333,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN4Gvw9Afgrsx-DYCv5rx9jjUYRnAQNIVx3boIQ=w80-h106-k-no,
Lai Châu,Quán Dê Minh B?c Lai Châu,3.9,,"089 ???ng 19/8, t? 2, Lai Châu, Vietnam",+84 971 924 666,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN0CTkTSQrfbFnGZ9y4hOabYmzXu1yWDKu5HmlM=w136-h92-k-no,
Lai Châu,Nhà Hàng Biên C??ng,4,,"9FVF+M8M, ?. Thanh Niên, Tân Phong, Lai Châu, Vietnam",+84 914 571 432,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOfu83K_Hyq-5qyRy4sULVNZMnUAsG43FiOTz-I=w163-h92-k-no,
Lai Châu,Nhà Hàng Cánh C? Vàng_ Cá T?m Cá H?i LC,4,,"025 ???ng B? H? Th?y S?n, P, Lai Châu, 30000, Vietnam",+84 917 232 866,,[None],https://lh5.googleusercontent.com/p/AF1QipPcS-Aoh653issNgVWzwcfTe2loD9zCIweWpVY=w159-h92-k-no,
Lai Châu,Quán Chè Ng?c Th?ch Quán Lai Châu,4.9,"?1–100,000","005 Hoàng Di?u, TTTM, T? 18, Lai Châu, Vietnam",+84 911 333 693,https://www.facebook.com/ngocthachquanlaichau/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNjC3BmEQV7s0dF0ASd8Z54oBcA4B3AswsyIRz7=w80-h106-k-no,
Lai Châu,Quán C?m M?nh Thúy,3.9,,"263 ???ng 30/4, t? 26, Lai Châu, Vietnam",+84 989 766 656,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM5A2JKD_eyo1cSWFhS6v6DPiywzFi_4IWve2Wh=w122-h92-k-no,
Lai Châu,Nhà Hàng ?m Th?c Dân T?c Thái - Bàn L?,3.8,,"153 V? A Dính, Quy?t Th?ng, Lai Châu, Vietnam",+84 359 381 817,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOVXqAgcFKTT1qo04OFUrSm0lZ2FF2xNKmHwggZ=w80-h106-k-no,
Lâm ??ng,Khanh L?u L?u - ??c s?n ?à L?t L?u Cá T?m,4.4,,"143 ???ng Bùi Th? Xuân, Ph??ng 2, ?à L?t, Lâm ??ng 670000, Vietnam",+84 969 649 493,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8X5YqRQthheagPsXXiaKV247xXiK8swHR3aUrLIjUohyIdSVOIIa3W0iKX39OUvnIYW5pZ8Y-fqhNrnNzcLs0XdebQNeEEVopdhcOjFyNiLYyzEcnQiycde2nUMxa7GLCQmQIHpA=w134-h92-k-no,
Lâm ??ng,Quán ?n Ngon ?à L?t,4.8,,"42 ?. Tr?n Phú, Ph??ng 4, ?à L?t, Lâm ??ng 66116, Vietnam",+84 344 447 886,https://www.facebook.com/profile.php?id=100063551111664,[None],https://lh5.googleusercontent.com/p/AF1QipMhGuM4C5nx8p21zNT_JRkN5JrsawwYKAY1TTU=w122-h92-k-no,
Lâm ??ng,??c S?n X? Hu? T?i ?à L?t - Ship 24/24,5,,"5 ?. Ma Trang S?n, Ph??ng 5, ?à L?t, Lâm ??ng, Vietnam",+84 974 714 821,https://www.facebook.com/%C4%90%E1%BA%B7c-S%E1%BA%A3n-X%E1%BB%A9-Hu%E1%BA%BF-108228877518242/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-LkpaJwVhs_JQTWTCKTrcRP-28p-4H3Qz-jaIe2S9pyQOSsvKOuAjf2pxtZN4PyV-4z79hZXi65wt8AdjRAa7A1BUiWBqA6lsKaZHL3pZ_lyN9TX5bbduIpT25vG4tUf2UXffl=w92-h92-k-no,
Lâm ??ng,TÂY B?C QUÁN T?I ?À L?T. ( CÁ N??NG C?M LAM GÀ N??NG).,4.9,,"27 ?èo mimoza, Ph??ng 10, ?à L?t, Lâm ??ng 66000, Vietnam",+84 923 539 292,,[None],https://lh3.googleusercontent.com/gps-cs-s/AB5caB-46STE5GpEuUnDxjNB_TW1KRcej9G_3Z5h5vjVIW1AGfxB0hE-lBkVZeHgIQ0dJQyhTtTNSHpqgBmdiGpdTOER3r9CH6SLdl7x5rVVsMAEcIZVqUXFqnLPQf9PVhGjkA0k6W_9=w199-h92-k-no,
Lâm ??ng,?m th?c Nam Anh Phát - L?u và N??ng ?à L?t,4,,"36 ?. M?c ??nh Chi, Ph??ng 4, ?à L?t, Lâm ??ng 66000, Vietnam",+84 989 268 252,https://amthucdalat.vn/,"[['Outdoor seating', 'Curbside pickup', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8O8HLjTy8nr5VK6tViwh8I0qEbkxjAIstNFzEUKOsd2KoKyfm3t21TttzypucMhGk7r6KspA6zmMbhAHzjZuTbpLf_a46D0h5nFsi-CxHtzWeto3d7pEEW4huw6PDp4iSwaWE=w163-h92-k-no,
Lâm ??ng,Nhà hàng MÓN NGON ?À L?T,3.7,,"Qu?ng tr??ng Lâm Viên, Ph??ng 10, ?à L?t, Lâm ??ng, Vietnam",+84 263 3969 999,https://www.facebook.com/monngondalat.com.vn,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-sZx-Lk0-lTmJ5ipIJfTMX31nmER_CQ97o4RRjIxdu2rQ1vuZcRf_Wj2gnsM1gRGb6PkfrgcjFHjL1hfGVc7R37I_iNEeUMvF7k6VyCrmV9Tr5rCHikIRqowajg81b8UAd-1GB=w122-h92-k-no,
Lâm ??ng,Quán ?n ngon,3.9,,"37 Nguy?n Trãi, Ph??ng 9, ?à L?t, Lâm ??ng, Vietnam",+84 859 979 079,https://quananngonchuyencacmonnuonglaututhitcuu.business.site/?utm_source=gmb&utm_medium=referral,[None],https://lh3.googleusercontent.com/gps-cs-s/AB5caB-imHiPUy9egNF_pULwu48PKv32s3LLZeNUYG_LvGFNRZsaxaFw63EL-EbqY5Z9saIbU8w_T7KDL8iycPNQLlGZ0PQyYPdOeBlYIldmLWqPmNxe6DwiBsGp3loaKQ7TgTAx1_k=w122-h92-k-no,
Lâm ??ng,QUÁN ?N TÀI (L?U + N??NG ?À L?T),4.9,,"2/2, ???ng Kh?i Ngh?a B?c S?n, Ph??ng 10, ?à L?t, Lâm ??ng, Vietnam",+84 914 528 317,,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8CZB1zRQiPGofVpJ2CDaPuG3sbb5IPLzIh9I5G3Xjuz0sPD9E0iU0Z891h5nAKcn7CNI4Z4_dry4oGNikqwi3zx1mYthCv78SYyxA7Nor-E8MzVPUjEnzNGwhSmhCZKU05232kcg=w163-h92-k-no,
Lâm ??ng,Quán ?n Lê Anh,4.3,,"H11 Nguy?n Th? Ngh?a, Ph??ng 2, ?à L?t, Lâm ??ng, Vietnam",+84 983 933 307,http://leanhquan.com/,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_LBhvF2-Am3ZuKDEvP2gSJN_h30d_xQ53gogSNcc3f62xhQrRCQZOUJXZUx8sFlnbHPqO7xPHTz7UObm0VQeKKfihkOmtUYOKQ0lK5mfa0Imp36xKiQFno__Qj_qQVkTR0VPbkNw=w189-h92-k-no,
Lâm ??ng,?m Th?c Dê Hùng V??ng,4.1,,"64c ?. Hùng V??ng, Ph??ng 9, ?à L?t, Lâm ??ng 66000, Vietnam",+84 949 996 882,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB9XX9OQ5gA2OmZYsZbqCj_Gv8AtzCwxCg2X-ibuE1CpE9su7dYm8GJJXtQvkFMA_voF1ptxtddbGSani3lhhWCzfFMPwTbDqh-rpF9UQrOM3KSgloCwiK6UPqCWPd9sptJ44JFI=w163-h92-k-no,
Lâm ??ng,QUÁN ?N LONG PHÁT: C?M TR?A 35k C?M CHIÊN PH? XÀO MÌ XÀO,4.8,"?1–100,000","25 ?. Mai H?c ??, Ph??ng 2, ?à L?t, Lâm ??ng 670000, Vietnam",+84 355 005 225,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB91fOsjsNn8Qgue-dTHTgJ9ap-CQgD9T_6kNI4WkRVhncHz2AtNlUxPSFVVAnF9FGCm58rw6J90NjqcSVI7FCRWry5fvZlq_yDrGjS1CvkciUdt4feC3VwsTzPl_TLkGE3sfaY=w163-h92-k-no,
Lâm ??ng,Quán ?n gia ?ình Th?o Hi?n (H?i s?n Th?o Hi?n),4.2,$$,"17 ?. Nguy?n ?ình Chi?u, Ph??ng 9, ?à L?t, Lâm ??ng, Vietnam",+84 945 114 944,https://www.facebook.com/quanan.thaohien,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB93HHLhKHMyW_jjg3htAlRZ2qb0Q8LWM38VK8bryyeHuyTHHUuJLj_z2E95dKWW6ogjsdRBiW-puLOvdz959_usDQH-P038IdqFkJ_KQXSVtJrBWCeusn9x1edzOHxKI_TWs0Wp=w122-h92-k-no,
Lâm ??ng,Quán n??ng ngói Cu ??c,3.8,,"6A ???ng Nguy?n L??ng B?ng, Ph??ng 2, ?à L?t, Lâm ??ng 670000, Vietnam",+84 962 686 848,https://www.facebook.com/nuongngoicuduc/,[None],https://lh5.googleusercontent.com/p/AF1QipMEmyFUQEj8Q1Md-vhsrhWMhDVeNGz-1vMICclY=w137-h92-k-no,
Lâm ??ng,TI?M N??NG MÀU VÀNG,4.7,,"05 Khe Sanh, Ph??ng 10, ?à L?t, Lâm ??ng, Vietnam",+84 911 848 368,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-uwUIc4lEjy5UWpAhwXOcHHdJPWIIrtdRYi_SHWmzq3CVylT1_GqN4Jhvj7kLDhCRyaTJUBUXssSD2cy1XDitNA94cfF0MpkLDbWEY1nbXH4YNsE6m3cJsWxVS8W-8rlvWcts=w122-h92-k-no,
Lâm ??ng,Quán ?n Chiêng,4.7,,"232 ???ng Phù ??ng Thiên V??ng, Ph??ng 8, ?à L?t, Lâm ??ng 670000, Vietnam",+84 263 6516 179,https://www.facebook.com/diemhentaynguyen,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMRURoaa3pVgI1vFE54N0UiYW_P1vYCyWlh4XUh=w140-h92-k-no,
Lâm ??ng,L?u ?à L?t - L?u cá T?m Chu Gia,4.5,,"29 ???ng Thông Thiên H?c, Ph??ng 2, ?à L?t, Lâm ??ng, Vietnam",+84 972 019 720,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-folOaLAmUAgZDQrAKiRWPKwjY2wnpomuusW8AJDl7faEtNiE8xp5bid5F026YzZIWjCVCHHeqIdalmUMpxFM24LgWiUA3sQW0RowXbmcQWjDEmNmZ5rMYEa7cqn7Oolo0-JGF=w122-h92-k-no,
Lâm ??ng,"Bún Cá Cay - món ?n ngon l? ?à L?t - sáng, tr?a, chi?u, t?i",4.8,"?1–100,000","35 ???ng Bùi Th? Xuân, Ph??ng 2, ?à L?t, Lâm ??ng, Vietnam",+84 981 904 104,,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_peQo0GGzah6goW1PGWrkc8PTXcjo8yI2ncAb4GCPMD1s8C1NsBsDjvkbgrxVznFSkKCNoLgNvtPNIPAVO8oW-CefIo5OT0MfRw8NkIKcgNs0jwJcKtnx9V4HcxNxVKPbhAtrR=w92-h92-k-no,
Lâm ??ng,Ti?m ?n R?m,4.9,,"83 ???ng Tr?ng Trình, Ph??ng 9, ?à L?t, Lâm ??ng, Vietnam",+84 902 355 436,https://www.facebook.com/profile.php?id=100093259692828&mibextid=LQQJ4d,"[['Outdoor seating', 'Curbside pickup', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8tfpOg_5Oyjlhzw95l6sh9C5WXdd1IP0pVssF-JAF5lvPHmjp5UZZ3LVr1m_ZTg1BJSfBTdv1hgpMaxPsvT7o-ZBncTLYin2ATm47gQP4Q4DXNsX-IjBPdxv1JLSnuc5QVGahp=w122-h92-k-no,
Lâm ??ng,Mi? Trô?n Tr?ng Lo?ng ?a?o,4.2,"?1–100,000","66 khu quy ho?ch, ???ng Nguy?n L??ng B?ng, Ph??ng 2, ?à L?t, Lâm ??ng, Vietnam",+84 972 493 007,,"[['No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_x2ylTDpBnPTQhyzDhOo9apUUhtpS-6SbAMFWYyGtFaluR9DK3_rGEyv--l-DdL1AjN6UKtgyge1uoWqLpms5ZE_YsNrqngyHqsdB59wHmRUxqIlK__L9MWa6z_db5f_EKNs_Nlg=w122-h92-k-no,
Lâm ??ng,Quán ?n 39,4,$$,"10 ?oàn Th? ?i?m, Ph??ng 3, ?à L?t, Lâm ??ng, Vietnam",+84 988 402 984,https://www.foody.vn/lam-dong/com-tam-39,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8tsUeljzwCVR8Nrhs8F6ITTthj-Swa50OH8t0QoMAg_YDxpI8HS7-JK8bYeqfFzqNZDwGMX9n-ChOCxNbEEw6844-wmXqgzXy62B2zni2s8wBXgIuPMk93i9ajAjM9lSQm2Np6sQ=w122-h92-k-no,
L?ng S?n,Nhà Hàng Th?y Quán,4.2,,"86 Bùi Th? Xuân, K?T Phú, Thành ph? L?ng S?n, L?ng S?n, Vietnam",+84 912 020 822,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNqKIdAqSL6c-YcZtK6dAHV3W3CQ_sLJp3aqMA=w176-h92-k-no,
L?ng S?n,Th?o Viên Restaurant L?ng S?n,3.9,,"145 Phai V?, ?ông Kinh, Thành ph? L?ng S?n, L?ng S?n, Vietnam",+84 205 3872 278,,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMa_Cv4MalBtt4a0yhH7XsYnB69ue2QQkBydgI=w164-h92-k-no,
L?ng S?n,BUN QUÁN,4.4,,"22 Thân C?nh Phúc, Hoàng V?n Th?, Thành ph? L?ng S?n, L?ng S?n 25000, Vietnam",+84 977 977 892,https://www.facebook.com/Bun-Qu%C3%A1n-1513652265624682/,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNpilUMbSa267-k0s2jyxpS78PnL2jYBewiCSAo=w80-h142-k-no,
L?ng S?n,Quán ?n ?êm,4.2,,"13 ???ng Thành, Chi L?ng, Thành ph? L?ng S?n, L?ng S?n, Vietnam",,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPS5EyC7gMD8qsaT3d5GBlrWopiZ0BXgCKbGxhr=w177-h92-k-no,
